,Unnamed: 0,PLAYER,TEAM,AGE,DATE OF BIRTH,COUNTRY,WEIGHT,HEIGHT,POS,HANDED,DRAFTED,SLIDE CAND.,WAIVERS EXEMPT,ARB. ELIG,GP,G,A,P,P/GP,+/-,Sh,Sh%,TOI,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,W,L,SO,GAA,Sv%,GA60,xGA60,GSAx60,SIGNING TEAM,TYPE,EXTENSION,SIGNING DATE,SIGNING AGE,ARB. ELIG.1,ARB. REQ,CLAUSE,LENGTH,SIGNING,EXPIRY,EXP. YEAR,CAP HIT,CAP HIT %,AAV,SALARY,BASE SALARY,MINORS,S.BONUS,P.BONUS
714,14,Noah Gregor,TOR,21,"Jul. 28, 1998",Canada,190 lbs - 86 kg,"6'0"" - 183 cm","LW, RW",Left,111 - Round 4 - 2016 (SJS),,,,30,5,1,6,0.2,-16,60,0.08,11:43,3.92,58,94,75,0.69,10.28,16.66,13.29,165,196,45.71,284,358,44.24,220,269,44.99,12.63,15.69,44.6,,,,,,,,,SJS,Entry-Level,,"Apr. 6, 2018",19,,,,3,ELC,10.2(c),2021,"$768,333 ",1.00%,"$850,000 ","$785,000 ","$700,000 ","$70,000 ","$85,000 ","$65,000 "
715,15,Alex True,FLA,22,"Jul. 17, 1997",Denmark,200 lbs - 91 kg,"6'5"" - 196 cm","C, RW",Left,,,,,7,0,1,1,0.14,1,7,0,9:59,0.72,7,10,9,0.62,6.01,8.58,7.72,32,36,47.06,50,74,40.32,38,50,43.18,2.38,2.73,46.58,,,,,,,,,SJS,Entry-Level,,"Jul. 18, 2018",20,,,,3,ELC,RFA,2021,"$763,333 ",1.00%,"$800,000 ","$780,000 ","$700,000 ","$70,000 ","$80,000 ","$20,000 "
716,16,Morgan Geekie,BOS,21,"Jul. 20, 1998",Canada,168 lbs - 76 kg,"6'2"" - 188 cm","C, RW",Right,67 - Round 3 - 2017 (CAR),,,,36,3,6,9,0.25,1,30,0.1,9:47,2.63,30,57,42,0.45,5.11,9.71,7.15,175,144,54.86,341,263,56.46,250,199,55.68,14.77,12.52,54.12,,,,,,,,,CAR,Entry-Level,,9-May-18,19,,,,3,ELC,RFA,2021,"$763,333 ",1.00%,"$800,000 ","$780,000 ","$700,000 ","$70,000 ","$80,000 ","$20,000 "
717,17,Tanner Kero,,27,"Jul. 24, 1992",United States,185 lbs - 84 kg,"6'0"" - 183 cm","C, LW",Left,,,,,39,3,7,10,0.26,0,39,0.08,10:35,2.77,39,63,47,0.4,5.66,9.15,6.82,165,155,51.56,322,331,49.31,229,238,49.04,12.17,13.34,47.71,,,,,,,,,DAL,Standard (2-way),,"Jul. 1, 2019",26,,,,2,UFA,UFA,2021,"$762,500 ",0.90%,"$762,500 ","$775,000 ","$775,000 ","$350,000 ",$0 ,$0 
718,18,Filip Gustavsson,MIN,22,"Jun. 7, 1998",Sweden,185 lbs - 84 kg,"6'2"" - 188 cm",G,Left,55 - Round 2 - 2016 (PIT),,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,2.17,0.933,2.04,2.58,0.54,PIT,Entry-Level,,"Jun. 16, 2017",19,,,,3,ELC,RFA,2021,"$761,666 ",1.10%,"$910,833 ","$750,000 ","$750,000 ","$70,000 ",$0 ,"$82,500 "
719,19,Kale Clague,BUF,22,"Jun. 5, 1998",Canada,192 lbs - 87 kg,"6'0"" - 183 cm",LD/RD,Left,51 - Round 2 - 2016 (LAK),,,,18,0,6,6,0.33,-6,24,0,17:12,0.6,24,46,33,0.12,4.66,8.94,6.41,165,168,49.55,278,304,47.77,225,238,48.6,13.19,16.92,43.81,,,,,,,,,LAK,Entry-Level,,"Mar. 6, 2017",19,,,,3,ELC,RFA,2021,"$761,666 ",1.10%,"$894,166 ","$725,000 ","$725,000 ","$70,000 ",$0 ,"$107,500 "
720,20,Alex Barré-Boulet,TBL,23,21-May-97,Canada,168 lbs - 76 kg,"5'9"" - 175 cm","RW, LW",Left,,,,,15,3,0,3,0.2,0,26,0.12,15:15,2.91,26,47,37,0.76,6.82,12.33,9.69,117,77,60.31,231,133,63.46,173,102,62.91,11.64,5.47,68.03,,,,,,,,,TBL,Entry-Level,,"Mar. 1, 2018",21,,,,3,ELC,RFA,2021,"$759,258 ",1.00%,"$759,258 ","$777,777 ","$700,000 ","$70,000 ","$77,777 ",$0 
721,21,Jordan Kyrou,STL,22,5-May-98,Canada,175 lbs - 79 kg,"6'0"" - 183 cm",RW,Right,35 - Round 2 - 2016 (STL),,,,55,14,21,35,0.64,1,98,0.14,14:25,10.33,93,160,131,0.81,7.29,12.53,10.26,407,349,53.84,734,633,53.69,549,481,53.3,34.67,31.48,52.41,,,,,,,,,STL,Entry-Level,,"Jul. 27, 2016",18,,,,3,ELC,RFA,2021,"$758,333 ",1.10%,"$880,000 ","$832,500 ","$832,500 ","$70,000 ",$0 ,$0 
722,22,Trevor Lewis,LAK,33,"Jan. 8, 1987",United States,202 lbs - 92 kg,"6'1"" - 185 cm","RW, C",Right,17 - Round 1 - 2006 (LAK),,,,56,5,5,10,0.18,7,68,0.07,9:51,4.9,66,106,88,0.56,7.6,12.2,10.13,167,316,34.58,318,577,35.53,238,434,35.42,13.25,27.31,32.67,,,,,,,,,WPG,Standard (1-way),,"Jan. 13, 2021",33,,,,1,UFA,UFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
723,23,Corey Perry,EDM,35,16-May-85,Canada,205 lbs - 93 kg,"6'3"" - 191 cm",RW,Right,28 - Round 1 - 2003 (ANA),,,,49,9,12,21,0.43,-4,62,0.15,13:44,7.9,61,107,87,0.72,5.57,9.77,7.94,332,266,55.52,642,491,56.66,467,371,55.73,28.42,24.7,53.5,,,,,,,,,MTL,35+ (1-way),,"Dec. 28, 2020",35,,,,1,UFA,UFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
724,24,Michael Frolík,,32,"Feb. 17, 1988",Czech Republic,190 lbs - 86 kg,"6'1"" - 185 cm","LW, RW",Left,10 - Round 1 - 2006 (FLA),,,,8,0,0,0,0,-3,14,0,11:26,0.66,13,21,14,0.5,9.89,15.98,10.65,38,32,54.29,76,56,57.58,51,41,55.43,2.25,2.29,49.67,,,,,,,,,MTL,Standard (1-way),,"Dec. 23, 2020",32,,,,1,UFA,UFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
725,25,Christian Jaros,,24,"Apr. 2, 1996",Slovakia,222 lbs - 101 kg,"6'3"" - 191 cm",RD,Right,139 - Round 5 - 2015 (OTT),,,✔,7,0,1,1,0.14,-4,3,0,11:11,0.07,3,10,6,0.05,2.29,7.66,4.59,31,39,44.29,57,78,42.22,44,56,44,2.45,3.36,42.17,,,,,,,,,OTT,Standard (2-way),,"Nov. 3, 2020",24,✔,✔,,1,RFA,RFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$250,000 ",$0 ,$0 
726,26,Joey Daccord,SEA,23,"Aug. 19, 1996",United States,197 lbs - 89 kg,"6'2"" - 188 cm",G,Left,199 - Round 7 - 2015 (OTT),,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3.28,0.897,3.27,2.96,-0.31,OTT,Standard (2-way),,"Oct. 17, 2020",23,,,,3,RFA,UFA Group 6,2023,"$750,000 ",0.90%,"$750,000 ","$700,000 ","$700,000 ","$175,000 ",$0 ,$0 
727,27,Jordan Gross,NSH,25,9-May-95,United States,185 lbs - 84 kg,"5'10"" - 178 cm",RD,Right,,,,,7,0,3,3,0.43,-3,10,0,13:11,0.19,10,23,15,0.12,6.5,14.95,9.75,50,36,58.14,91,75,54.82,70,55,56,4.63,3.55,56.65,,,,,,,,,ARI,Standard (2-way),,"Oct. 10, 2020",25,✔,,,1,RFA,UFA Group 6,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$145,000 ",$0 ,$0 
728,28,Dryden Hunt,CGY,24,"Nov. 24, 1995",Canada,193 lbs - 88 kg,"6'0"" - 183 cm","LW, RW",Left,,,,,26,3,5,8,0.31,-6,39,0.08,11:58,3.23,39,66,53,0.62,7.53,12.75,10.24,148,132,52.86,272,244,52.71,206,179,53.51,10.51,10.4,50.26,,,,,,,,,ARI,Standard (2-way),,"Oct. 10, 2020",24,✔,,,1,UFA,UFA No QO,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$250,000 ",$0 ,$0 
729,29,Mark Pysyk,CGY,28,"Jan. 11, 1992",Canada,196 lbs - 89 kg,"6'1"" - 185 cm",RD,Right,23 - Round 1 - 2010 (BUF),,,,36,3,1,4,0.11,6,51,0.06,11:42,2.93,51,81,64,0.42,7.26,11.53,9.11,225,178,55.83,376,328,53.41,292,245,54.38,18.1,13.34,57.57,,,,,,,,,DAL,Standard (1-way),,"Oct. 10, 2020",28,,,,1,UFA,UFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
730,30,Nate Thompson,,35,"Oct. 5, 1984",United States,205 lbs - 93 kg,"6'1"" - 185 cm",C,Left,183 - Round 6 - 2003 (BOS),,,,44,2,3,5,0.11,4,20,0.1,9:41,2.04,17,34,26,0.31,2.57,5.14,3.93,135,235,36.49,259,437,37.21,196,330,37.26,11.59,20.93,35.64,,,,,,,,,WPG,35+ (1-way),,"Oct. 10, 2020",35,,,,1,UFA,UFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
731,31,Andy Welinski,,27,"Apr. 27, 1993",United States,201 lbs - 91 kg,"6'1"" - 185 cm",RD,Right,83 - Round 3 - 2011 (ANA),,,,13,0,0,0,0,4,16,0,15:01,0.4,16,35,25,0.12,4.91,10.75,7.68,77,99,43.75,166,166,50,123,135,47.67,7.23,7.98,47.53,,,,,,,,,ANA,Standard (1-way),,"Oct. 10, 2020",27,,,,1,UFA,UFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
732,32,Vinni Lettieri,MIN,25,"Feb. 6, 1995",United States,191 lbs - 87 kg,"5'11"" - 180 cm","C, RW",Right,,,,,5,0,0,0,0,-3,7,0,12:43,0.3,7,12,9,0.28,6.61,11.33,8.5,34,32,51.52,59,56,51.3,44,46,48.89,2.94,3.15,48.28,,,,,,,,,ANA,Standard (2-way),,"Oct. 9, 2020",25,✔,,,1,UFA,UFA Group 6,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$425,000 ",$0 ,$0 
733,33,Kiefer Sherwood,NSH,25,"Mar. 21, 1995",United States,194 lbs - 88 kg,"6'0"" - 183 cm","LW, RW",Right,,,,✔,16,0,3,3,0.19,2,18,0,8:47,2.14,17,36,22,1.07,8.52,18.03,11.02,75,40,65.22,143,82,63.56,98,52,65.33,5.36,2.48,68.37,,,,,,,,,COL,Standard (2-way),,"Oct. 9, 2020",25,,,,1,UFA,RFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$250,000 ",$0 ,$0 
734,34,John Hayden,SEA,25,"Feb. 14, 1995",United States,215 lbs - 98 kg,"6'3"" - 191 cm","C, LW, RW",Right,74 - Round 3 - 2013 (CHI),,,,29,2,3,5,0.17,-4,21,0.1,9:48,1.51,21,38,28,0.32,4.43,8.01,5.9,97,135,41.81,201,266,43.04,149,187,44.35,6.82,11.16,37.93,,,,,,,,,ARI,Standard (1-way),,"Oct. 9, 2020",25,✔,,,1,UFA,UFA No QO,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
735,35,Kevin Rooney,CGY,27,21-May-93,United States,201 lbs - 91 kg,"6'2"" - 188 cm",C,Left,,,,,54,8,6,14,0.26,0,62,0.13,12:21,6.81,62,91,77,0.61,5.58,8.19,6.93,246,344,41.69,425,681,38.43,323,512,38.68,21.74,33.74,39.19,,,,,,,,,NYR,Standard (1-way),,"Oct. 9, 2020",27,,,,2,UFA,UFA,2022,"$750,000 ",0.90%,"$750,000 ","$700,000 ","$700,000 ","$700,000 ",$0 ,$0 
736,36,Sam Lafferty,VAN,25,"Mar. 6, 1995",United States,205 lbs - 93 kg,"6'2"" - 188 cm","RW, C, LW",Right,113 - Round 4 - 2014 (PIT),,,,34,0,6,6,0.18,-6,33,0,9:46,2.65,33,57,45,0.48,5.96,10.29,8.11,147,181,44.82,245,312,43.99,195,242,44.62,10.22,14.06,42.09,,,,,,,,,PIT,Standard (1-way),✔,"Oct. 8, 2020",25,✔,,,2,RFA,UFA,2022,"$750,000 ",0.90%,"$750,000 ","$700,000 ","$700,000 ","$700,000 ",$0 ,$0 
737,37,Jake Evans,MTL,24,"Jun. 2, 1996",Canada,190 lbs - 86 kg,"6'1"" - 185 cm",C,Right,207 - Round 7 - 2014 (MTL),,,✔,47,3,10,13,0.28,2,55,0.05,11:50,4.83,55,89,72,0.54,6.11,9.89,8,241,282,46.08,435,507,46.18,324,385,45.7,18.6,24.26,43.4,,,,,,,,,MTL,Standard (2-way),✔,"Sep. 23, 2020",24,✔,,,2,RFA,RFA,2022,"$750,000 ",0.90%,"$750,000 ","$700,000 ","$700,000 ","$225,000 ",$0 ,$0 
738,38,Joel Kellman,,26,25-May-94,Sweden,192 lbs - 87 kg,"5'11"" - 180 cm",C,Left,,,,,7,1,1,2,0.29,-1,13,0.08,10:40,0.89,13,19,15,0.71,10.44,15.25,12.04,43,41,51.19,66,80,45.21,53,58,47.75,3.73,4.01,48.13,,,,,,,,,SJS,Standard (2-way),✔,"Aug. 28, 2020",26,✔,,,2,RFA,UFA,2022,"$750,000 ",0.90%,"$750,000 ","$700,000 ","$700,000 ","$300,000 ",$0 ,$0 
739,39,Daniel Vladar,CGY,22,"Aug. 20, 1997",Czech Republic,185 lbs - 84 kg,"6'5"" - 196 cm",G,Left,75 - Round 3 - 2015 (BOS),,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,3.4,0.886,3.4,2.53,-0.87,BOS,Standard (2-way),✔,"Aug. 23, 2020",22,,,,3,RFA,RFA,2023,"$750,000 ",0.90%,"$750,000 ","$700,000 ","$700,000 ","$120,000 ",$0 ,$0 
740,40,Jani Hakanpää,DAL,28,"Mar. 31, 1992",Finland,218 lbs - 99 kg,"6'5"" - 196 cm",RD,Right,104 - Round 4 - 2010 (STL),,,,57,2,2,4,0.07,4,54,0.04,18:01,2.31,54,122,80,0.14,3.15,7.13,4.67,389,497,43.91,757,963,44.01,546,700,43.82,33.99,48.36,41.28,,,,,,,,,ANA,Standard (1-way),✔,5-May-20,28,,,,1,UFA,UFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
741,41,Nicolas Roy,VGK,23,"Feb. 5, 1997",Canada,200 lbs - 91 kg,"6'4"" - 193 cm","C, RW",Right,96 - Round 4 - 2015 (CAR),,,,50,6,9,15,0.3,9,52,0.12,13:01,5.66,48,89,72,0.54,4.55,8.44,6.83,319,297,51.79,597,570,51.16,429,407,51.32,31.65,27.46,53.54,,,,,,,,,VGK,Standard (1-way),✔,"Apr. 22, 2020",23,,,,2,RFA,RFA,2022,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$700,000 ","$750,000 ","$50,000 ",$0 
742,42,Nathan Gerbe,,32,"Jul. 24, 1987",United States,178 lbs - 81 kg,"5'5"" - 165 cm","LW, RW",Left,142 - Round 5 - 2005 (BUF),,,,9,1,2,3,0.33,0,9,0.11,11:06,0.83,9,14,13,0.5,5.4,8.4,7.8,43,45,48.86,67,86,43.79,51,62,45.13,2.54,5.97,29.93,,,,,,,,,CBJ,Standard (2-way),✔,"Feb. 2, 2020",32,,,,2,UFA,UFA,2022,"$750,000 ",0.90%,"$750,000 ","$700,000 ","$700,000 ","$500,000 ",$0 ,$0 
743,43,Ville Husso,DET,25,"Feb. 6, 1995",Finland,205 lbs - 93 kg,"6'2"" - 188 cm",G,Left,94 - Round 4 - 2014 (STL),,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,1,3.21,0.894,3.43,2.71,-0.72,STL,Standard (1-way),✔,"Jan. 30, 2020",25,✔,,,2,RFA,UFA,2022,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
744,44,Teddy Blueger,VAN,25,"Aug. 15, 1994",Latvia,185 lbs - 84 kg,"6'0"" - 183 cm","C, LW",Left,52 - Round 2 - 2012 (PIT),,,✔,43,7,15,22,0.51,10,49,0.14,14:51,5.21,49,77,64,0.49,4.61,7.24,6.02,261,331,44.09,435,584,42.69,342,431,44.24,22.39,26.09,46.18,,,,,,,,,PIT,Standard (1-way),,"Jul. 16, 2019",24,✔,,,2,RFA,RFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
745,45,Anthony Stolarz,FLA,26,"Jan. 20, 1994",United States,240 lbs - 109 kg,"6'6"" - 198 cm",G,Left,45 - Round 2 - 2012 (PHI),,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,2.2,0.926,2.2,2.45,0.25,ANA,Standard (1-way),,"Jul. 2, 2019",25,,,,2,UFA,UFA,2021,"$750,000 ",0.90%,"$750,000 ","$700,000 ","$700,000 ","$700,000 ",$0 ,$0 
746,46,Calvin Pickard,EDM,28,"Apr. 15, 1992",Canada,210 lbs - 95 kg,"6'1"" - 185 cm",G,Left,49 - Round 2 - 2010 (COL),,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,3.17,0.874,3.16,1.97,-1.19,DET,Standard (1-way),,"Jul. 1, 2019",27,,,,2,UFA,UFA,2021,"$750,000 ",0.90%,"$750,000 ","$800,000 ","$800,000 ","$800,000 ",$0 ,$0 
747,47,Andy Andreoff,,29,17-May-91,Canada,203 lbs - 92 kg,"6'1"" - 185 cm","LW, C",Left,80 - Round 3 - 2011 (LAK),,,,6,0,0,0,0,-6,2,0,8:36,0.05,2,4,4,0.06,2.31,4.65,4.65,16,25,39.02,28,49,36.36,24,36,40,0.51,2.64,16.19,,,,,,,,,PHI,Standard (1-way),,"Jul. 1, 2019",28,,,,2,UFA,UFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
748,48,Dylan Sikura,,25,"Jun. 1, 1995",Canada,166 lbs - 75 kg,"5'11"" - 180 cm","LW, RW, C",Left,178 - Round 6 - 2014 (CHI),,,,6,2,0,2,0.33,0,8,0.25,10:14,0.27,5,8,5,0.34,6.34,10.14,6.34,18,18,50,35,41,46.05,25,30,45.45,1.36,1.75,43.73,,,,,,,,,CHI,Standard (1-way),✔,"Jun. 28, 2019",24,,,,2,RFA,UFA Group 6,2021,"$750,000 ",0.90%,"$750,000 ","$800,000 ","$800,000 ","$800,000 ",$0 ,$0 
749,49,Nic Dowd,WSH,30,27-May-90,United States,195 lbs - 88 kg,"6'1"" - 185 cm",C,Right,198 - Round 7 - 2009 (LAK),,,,56,11,4,15,0.27,4,68,0.16,14:22,9.55,67,108,95,0.72,5.08,8.19,7.21,310,423,42.29,544,802,40.42,422,606,41.05,28.4,40.24,41.38,,,,,,,,,WSH,Standard (1-way),✔,"Apr. 11, 2019",29,,,,3,UFA,UFA,2022,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
750,0,Justin Dowling,NJD,29,"Oct. 1, 1990",Canada,180 lbs - 82 kg,"5'10"" - 178 cm","C, LW",Left,,,,,27,1,4,5,0.19,-4,27,0.04,11:04,2.31,27,55,40,0.47,5.42,11.04,8.02,142,113,55.69,273,207,56.88,202,169,54.45,11.65,9.65,54.69,,,,,,,,,DAL,Standard (2-way),✔,"Mar. 9, 2019",28,,,,2,UFA,UFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$375,000 ",$0 ,$0 
751,1,Zac Dalpe,FLA,30,"Nov. 1, 1989",Canada,194 lbs - 88 kg,"6'2"" - 188 cm",C,Right,45 - Round 2 - 2008 (CAR),,,,12,2,1,3,0.25,-2,22,0.09,10:37,1.69,22,31,25,0.8,10.35,14.59,11.77,56,65,46.28,98,124,44.14,72,90,44.44,4.09,5.36,43.34,,,,,,,,,CBJ,Standard (2-way),✔,"Feb. 27, 2019",29,,,,2,UFA,UFA,2021,"$750,000 ",0.90%,"$750,000 ","$750,000 ","$750,000 ","$375,000 ",$0 ,$0 
752,2,Alex Formenton,OTT,20,"Sep. 13, 1999",Canada,195 lbs - 88 kg,"6'3"" - 191 cm",LW,Left,47 - Round 2 - 2017 (OTT),,,,20,4,2,6,0.3,6,27,0.15,11:59,2.29,24,35,29,0.6,6.28,9.16,7.59,83,140,37.22,151,249,37.75,117,184,38.86,8.33,11.34,42.35,,,,,,,,,OTT,Entry-Level,,"Oct. 2, 2017",17,,,,3,ELC,RFA,2022,"$747,500 ",1.00%,"$888,333 ","$700,000 ","$700,000 ","$70,000 ",$0 ,"$132,500 "
753,3,Jaret Anderson-Dolan,NSH,20,"Sep. 12, 1999",Canada,188 lbs - 85 kg,"5'11"" - 180 cm","C, LW, RW",Left,41 - Round 2 - 2017 (LAK),,,,34,7,4,11,0.32,-9,37,0.19,13:30,3.43,36,63,48,0.48,4.99,8.73,6.65,173,236,42.3,313,455,40.76,243,353,40.77,13.97,24.58,36.24,,,,,,,,,LAK,Entry-Level,,"Sep. 25, 2017",17,,,,3,ELC,RFA,2022,"$747,500 ",1.00%,"$913,333 ","$700,000 ","$700,000 ","$70,000 ",$0 ,"$182,500 "
754,4,Josh Mahura,FLA,22,5-May-98,Canada,190 lbs - 86 kg,"6'0"" - 183 cm",LD/RD,Left,85 - Round 3 - 2016 (ANA),,,,13,1,3,4,0.31,0,14,0.07,15:53,0.38,14,34,21,0.11,4.05,9.86,6.1,87,100,46.52,175,185,48.61,125,138,47.53,7.22,8.77,45.15,,,,,,,,,ANA,Entry-Level,,17-May-17,19,,,,3,ELC,RFA,2021,"$745,000 ",1.00%,"$910,833 ","$700,000 ","$700,000 ","$70,000 ",$0 ,"$132,500 "
755,5,Nicholas Caamano,DAL,21,"Sep. 7, 1998",Canada,200 lbs - 91 kg,"6'3"" - 191 cm","LW, RW",Left,146 - Round 5 - 2016 (DAL),,,,24,0,1,1,0.04,-7,33,0,9:20,2,33,49,38,0.54,8.83,13.11,10.17,102,106,49.04,171,193,46.98,135,149,47.54,8,6.98,53.4,,,,,,,,,DAL,Entry-Level,,"Apr. 6, 2017",18,,,,3,ELC,RFA,2021,"$738,333 ",1.00%,"$738,333 ","$725,000 ","$725,000 ","$70,000 ",$0 ,$0 
756,6,Mathieu Joseph,OTT,23,"Feb. 9, 1997",Canada,190 lbs - 86 kg,"6'1"" - 185 cm","LW, RW",Left,120 - Round 4 - 2015 (TBL),,,,56,12,7,19,0.34,3,59,0.2,10:55,5.87,59,92,75,0.57,5.78,9.02,7.35,254,294,46.35,462,504,47.83,357,393,47.6,21.05,24.32,46.4,,,,,,,,,TBL,Standard (1-way),,"Dec. 23, 2020",23,,,,2,RFA,RFA,2022,"$737,500 ",0.90%,"$737,500 ","$700,000 ","$700,000 ","$700,000 ",$0 ,$0 
757,7,Xavier Ouellet,,26,"Jul. 29, 1993",France,196 lbs - 89 kg,"6'0"" - 183 cm",LD/RD,Left,48 - Round 2 - 2011 (DET),,,,6,0,0,0,0,-1,5,0,14:27,0.24,3,6,5,0.21,2.6,5.2,4.33,35,40,46.67,71,76,48.3,51,58,46.79,3.24,2.88,52.94,,,,,,,,,MTL,Standard (2-way),,"Oct. 9, 2020",26,✔,,,2,RFA,UFA,2022,"$737,500 ",0.90%,"$737,500 ","$725,000 ","$725,000 ","$425,000 ",$0 ,$0 
758,8,Anthony Bitetto,,29,"Jul. 15, 1990",United States,210 lbs - 95 kg,"6'1"" - 185 cm",LD,Left,168 - Round 6 - 2010 (NSH),,,,14,1,3,4,0.29,-8,12,0.08,14:26,0.5,12,25,17,0.15,3.56,7.42,5.05,77,124,38.31,146,218,40.11,109,170,39.07,6.83,10.72,38.92,,,,,,,,,NYR,Standard (2-way),,"Oct. 9, 2020",29,,,,2,UFA,UFA,2022,"$737,500 ",0.90%,"$737,500 ","$725,000 ","$725,000 ","$265,000 ",$0 ,$0 
759,9,Mitchell Stephens,MTL,23,"Feb. 5, 1997",Canada,193 lbs - 88 kg,"5'11"" - 180 cm",C,Right,33 - Round 2 - 2015 (TBL),,,,7,0,1,1,0.14,-5,3,0,9:28,0.23,3,5,5,0.21,2.72,4.53,4.53,18,54,25,34,79,30.09,27,63,30,1.37,5.09,21.17,,,,,,,,,TBL,Standard (1-way),✔,"Oct. 7, 2020",23,,,,2,RFA,UFA No QO,2022,"$737,500 ",0.90%,"$737,500 ","$700,000 ","$700,000 ","$700,000 ",$0 ,$0 
760,10,Michael Bunting,PIT,24,"Sep. 17, 1995",Canada,197 lbs - 89 kg,"5'11"" - 180 cm",LW,Left,117 - Round 4 - 2014 (ARI),,,,21,10,3,13,0.62,-1,38,0.26,16:41,5.51,38,62,50,0.94,6.5,10.61,8.56,203,139,59.36,382,251,60.35,288,199,59.14,16.8,15.88,51.41,,,,,,,,,ARI,Standard (2-way),,"Jul. 5, 2019",23,✔,,,2,RFA,UFA Group 6,2021,"$737,500 ",0.90%,"$737,500 ","$750,000 ","$750,000 ","$150,000 ",$0 ,$0 
761,11,Hudson Fasching,NYI,24,"Jul. 28, 1995",United States,209 lbs - 95 kg,"6'2"" - 188 cm",RW,Right,118 - Round 4 - 2013 (LAK),,,,5,0,0,0,0,-3,7,0,9:27,1.15,7,9,8,1.47,8.88,11.41,10.14,23,25,47.92,35,44,44.3,31,35,46.97,2.37,2.1,53.02,,,,,,,,,ARI,Standard (2-way),,"Jul. 4, 2019",23,✔,,,2,RFA,UFA Group 6,2021,"$737,500 ",0.90%,"$737,500 ","$750,000 ","$750,000 ","$150,000 ",$0 ,$0 
762,12,Alex Nedeljkovic,PIT,24,"Jan. 7, 1996",United States,189 lbs - 86 kg,"6'0"" - 183 cm",G,Left,37 - Round 2 - 2014 (CAR),,,✔,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,3,1.9,0.932,1.9,2.46,0.57,CAR,Standard (1-way),✔,"Jun. 28, 2019",23,,,,2,RFA,RFA,2021,"$737,500 ",0.90%,"$737,500 ","$750,000 ","$750,000 ","$750,000 ",$0 ,$0 
763,13,Joachim Blichfeld,,21,"Jul. 17, 1998",Denmark,180 lbs - 82 kg,"6'2"" - 188 cm","RW, LW",Right,210 - Round 7 - 2016 (SJS),,,,5,1,0,1,0.2,-2,3,0.33,8:41,0.33,3,7,6,0.46,4.13,9.67,8.28,16,14,53.33,40,23,63.49,25,17,59.52,0.96,1.44,40,,,,,,,,,SJS,Entry-Level,,"Dec. 28, 2017",18,,,,3,ELC,10.2(c),2021,"$736,666 ",1.00%,"$790,000 ","$700,000 ","$700,000 ","$70,000 ",$0 ,"$20,000 "
